Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-ptp"", pod=""linuxptp-daemon-""}",0.0038819,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-ptp"", pod=""ptp-operator-""}",0.0006422,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-authentication"", pod=""oauth-openshift-""}",0.0044792,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-service-ca"", pod=""service-ca-""}",0.0045952,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-service-ca-operator"", pod=""service-ca-operator-""}",0.0037528,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""network-resources-injector-""}",0.001095,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""operator-webhook-""}",0.0005274,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-device-plugin-""}",0.0000386,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-config-daemon-""}",0.005026,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"", pod=""sriov-network-operator-""}",0.0009774,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""vran-acceleration-operators"", pod=""accelerator-discovery-""}",0,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""vran-acceleration-operators"", pod=""sriov-fec-controller-manager-""}",0.0027924,
4.11,4.11.0-rc.5,worker-1,8h,1,"{namespace=""openshift-authentication-operator"", pod=""authentication-operator-""}",0.0189524,
4.11,4.11.6,worker-1,8h,1,"{groupname=""agetty""}",0.0008854,2.0376963
4.11,4.11.6,worker-1,8h,1,"{groupname=""auditd""}",0,
4.11,4.11.6,worker-1,8h,1,"{groupname=""crio""}",0.0169365,
4.11,4.11.6,worker-1,8h,1,"{groupname=""dbus-daemon""}",0.0000597,
4.11,4.11.6,worker-1,8h,1,"{groupname=""dnsmasq""}",0.0000424,
4.11,4.11.6,worker-1,8h,1,"{groupname=""irqbalance""}",0.0009376,
4.11,4.11.6,worker-1,8h,1,"{groupname=""kubelet""}",0.1630234,
4.11,4.11.6,worker-1,8h,1,"{groupname=""(-mask.sh)""}",0,
4.11,4.11.6,worker-1,8h,1,"{groupname=""NetworkManager""}",0.0002507,
4.11,4.11.6,worker-1,8h,1,"{groupname=""ovsdb-server""}",0.0020557,
4.11,4.11.6,worker-1,8h,1,"{groupname=""ovs-vswitchd""}",0.0385174,
4.11,4.11.6,worker-1,8h,1,"{groupname=""polkitd""}",0.0000014,
4.11,4.11.6,worker-1,8h,1,"{groupname=""rdma-ndd""}",0,
4.11,4.11.6,worker-1,8h,1,"{groupname=""rpcbind""}",0.0000007,
4.11,4.11.6,worker-1,8h,1,"{groupname=""rpc.statd""}",0,
4.11,4.11.6,worker-1,8h,1,"{groupname=""sshd""}",0,
4.11,4.11.6,worker-1,8h,1,"{groupname=""sssd""}",0.0000299,
4.11,4.11.6,worker-1,8h,1,"{groupname=""stalld""}",0.0166949,
4.11,4.11.6,worker-1,8h,1,"{groupname=""systemd""}",0.0001333,
4.11,4.11.6,worker-1,8h,1,"{groupname=""systemd-journald""}",0.0002299,
4.11,4.11.6,worker-1,8h,1,"{groupname=""systemd-logind""}",0.0000028,
4.11,4.11.6,worker-1,8h,1,"{groupname=""systemd-udevd""}",0.0000097,
4.11,4.11.6,worker-1,8h,1,"{namespace=""open-cluster-management-agent-addon"",pod=""config-policy-controller-""}",0.005755,
4.11,4.11.6,worker-1,8h,1,"{namespace=""open-cluster-management-agent-addon"",pod=""governance-policy-framework-""}",0.0060033,
4.11,4.11.6,worker-1,8h,1,"{namespace=""open-cluster-management-agent-addon"",pod=""klusterlet-addon-workmgr-""}",0.0019399,
4.11,4.11.6,worker-1,8h,1,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-""}",0.0051218,
4.11,4.11.6,worker-1,8h,1,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-registration-agent-""}",0.0047716,
4.11,4.11.6,worker-1,8h,1,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-work-agent-""}",0.0051007,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0086356,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0497489,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.019221,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.0042689,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cloud-controller-manager-operator"",pod=""cluster-cloud-controller-manager-operator-""}",0.0008911,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cloud-credential-operator"",pod=""cloud-credential-operator-""}",0.0024027,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-machine-approver"",pod=""machine-approver-""}",0.0018242,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""cluster-node-tuning-operator-""}",0.0010777,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""tuned-""}",0.0011604,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-samples-operator"",pod=""cluster-samples-operator-""}",0.0020606,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""cluster-storage-operator-""}",0.0047049,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-""}",0.0001431,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-operator-""}",0.0051441,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-webhook-""}",0.000294,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-cluster-version"",pod=""cluster-version-operator-""}",0.0120116,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-config-operator"",pod=""openshift-config-operator-""}",0.0067805,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-console-operator"",pod=""console-operator-""}",0.0060687,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-controller-manager-operator"",pod=""openshift-controller-manager-operator-""}",0.0060214,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-controller-manager"",pod=""controller-manager-""}",0.0039828,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-dns-operator"",pod=""dns-operator-""}",0.0006799,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-dns"",pod=""dns-default-""}",0.0036273,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-dns"",pod=""node-resolver-""}",0.0010274,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-etcd-operator"",pod=""etcd-operator-""}",0.0097254,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-etcd"",pod=""etcd-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1656949,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-image-registry"",pod=""cluster-image-registry-operator-""}",0.0017542,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-image-registry"",pod=""node-ca-""}",0.0003225,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ingress-canary"",pod=""ingress-canary-""}",0.0000849,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ingress-operator"",pod=""ingress-operator-""}",0.0019074,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0018295,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.0029872,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0220827,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.6262374,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0134332,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0334777,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0074976,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0040173,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.0030968,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.0001754,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0004409,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0084122,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-logging"",pod=""collector-""}",0.2015245,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0012789,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006094,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0006139,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0019475,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005891,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0039704,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.0000351,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0016125,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0036454,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0018067,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.0054044,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0003147,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0052901,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.12222,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-""}",0.0008902,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-admission-webhook-""}",0.0037476,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-monitoring"",pod=""thanos-querier-""}",0.0032539,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-multus"",pod=""multus-""}",0.0167262,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-multus"",pod=""multus-additional-cni-plugins-""}",0,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-multus"",pod=""multus-admission-controller-""}",0.000807,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-multus"",pod=""network-metrics-daemon-""}",0.0006747,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-network-operator"",pod=""network-operator-""}",0.0065582,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-oauth-apiserver"",pod=""apiserver-""}",0.0318424,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""catalog-operator-""}",0.0118272,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""olm-operator-""}",0.2399552,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""packageserver-""}",0.003887,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-operator-lifecycle-manager"",pod=""package-server-manager-""}",0.0003633,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-master-""}",0.0081617,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0201576,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.0037757,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.000567,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0036612,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.0051566,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0011433,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0005445,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.0000362,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.0047806,
4.11,4.11.6,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0008838,
4.11,4.11.6,worker-1,8h,1,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,
4.11,4.11.6,worker-1,8h,1,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0017134,
4.11,4.11.6,worker-1,8h,1,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0022615,
4.11,4.11.6,worker-1,8h,2,"{groupname=""agetty""}",0.0008868,2.0650264
4.11,4.11.6,worker-1,8h,2,"{groupname=""auditd""}",0.0000014,
4.11,4.11.6,worker-1,8h,2,"{groupname=""crio""}",0.0141371,
4.11,4.11.6,worker-1,8h,2,"{groupname=""dbus-daemon""}",0.0000611,
4.11,4.11.6,worker-1,8h,2,"{groupname=""dnsmasq""}",0.0000167,
4.11,4.11.6,worker-1,8h,2,"{groupname=""irqbalance""}",0.001963,
4.11,4.11.6,worker-1,8h,2,"{groupname=""kubelet""}",0.2050334,
4.11,4.11.6,worker-1,8h,2,"{groupname=""NetworkManager""}",0.0002423,
4.11,4.11.6,worker-1,8h,2,"{groupname=""ovsdb-server""}",0.00172,
4.11,4.11.6,worker-1,8h,2,"{groupname=""ovs-vswitchd""}",0.0337676,
4.11,4.11.6,worker-1,8h,2,"{groupname=""polkitd""}",0.0000035,
4.11,4.11.6,worker-1,8h,2,"{groupname=""rdma-ndd""}",0.0000007,
4.11,4.11.6,worker-1,8h,2,"{groupname=""rpcbind""}",0.0000007,
4.11,4.11.6,worker-1,8h,2,"{groupname=""rpc.statd""}",0,
4.11,4.11.6,worker-1,8h,2,"{groupname=""sshd""}",0,
4.11,4.11.6,worker-1,8h,2,"{groupname=""sssd""}",0.0000472,
4.11,4.11.6,worker-1,8h,2,"{groupname=""stalld""}",0.0163877,
4.11,4.11.6,worker-1,8h,2,"{groupname=""systemd""}",0.0001889,
4.11,4.11.6,worker-1,8h,2,"{groupname=""systemd-journald""}",0.0001646,
4.11,4.11.6,worker-1,8h,2,"{groupname=""systemd-logind""}",0.0000035,
4.11,4.11.6,worker-1,8h,2,"{groupname=""systemd-udevd""}",0.0000035,
4.11,4.11.6,worker-1,8h,2,"{groupname=""unbound-anchor""}",0,
4.11,4.11.6,worker-1,8h,2,"{namespace=""open-cluster-management-agent-addon"",pod=""config-policy-controller-""}",0.0056795,
4.11,4.11.6,worker-1,8h,2,"{namespace=""open-cluster-management-agent-addon"",pod=""governance-policy-framework-""}",0.0059002,
4.11,4.11.6,worker-1,8h,2,"{namespace=""open-cluster-management-agent-addon"",pod=""klusterlet-addon-workmgr-""}",0.0019176,
4.11,4.11.6,worker-1,8h,2,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-""}",0.0048769,
4.11,4.11.6,worker-1,8h,2,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-registration-agent-""}",0.0048814,
4.11,4.11.6,worker-1,8h,2,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-work-agent-""}",0.0051206,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0087126,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0493981,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.018629,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.0042802,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cloud-controller-manager-operator"",pod=""cluster-cloud-controller-manager-operator-""}",0.0008836,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cloud-credential-operator"",pod=""cloud-credential-operator-""}",0.0023685,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-machine-approver"",pod=""machine-approver-""}",0.0023282,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""cluster-node-tuning-operator-""}",0.0010688,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""tuned-""}",0.0011142,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-samples-operator"",pod=""cluster-samples-operator-""}",0.0020888,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""cluster-storage-operator-""}",0.0049551,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-""}",0.0001278,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-operator-""}",0.0051637,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-webhook-""}",0.0002923,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-cluster-version"",pod=""cluster-version-operator-""}",0.0121433,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-config-operator"",pod=""openshift-config-operator-""}",0.0067764,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-console-operator"",pod=""console-operator-""}",0.0060579,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-controller-manager-operator"",pod=""openshift-controller-manager-operator-""}",0.0059855,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-controller-manager"",pod=""controller-manager-""}",0.0042084,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-dns-operator"",pod=""dns-operator-""}",0.0007372,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-dns"",pod=""dns-default-""}",0.00368,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-dns"",pod=""node-resolver-""}",0.0010134,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-etcd-operator"",pod=""etcd-operator-""}",0.0096077,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-etcd"",pod=""etcd-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1649961,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-image-registry"",pod=""cluster-image-registry-operator-""}",0.0018144,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-image-registry"",pod=""node-ca-""}",0.0003163,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ingress-canary"",pod=""ingress-canary-""}",0.0000847,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ingress-operator"",pod=""ingress-operator-""}",0.0018876,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0018278,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.0029596,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0220294,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.6241788,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0121552,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0331305,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0075805,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0040192,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.0030997,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.000175,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0003836,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0087056,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-logging"",pod=""collector-""}",0.2007776,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0013415,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006042,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0006214,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0019938,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005849,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0036422,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.000039,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0016897,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0036412,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0021016,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.0054288,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0003245,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0053114,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.1238495,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-""}",0.0008825,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-admission-webhook-""}",0.0037054,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""thanos-querier-""}",0.0032237,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-""}",0.0164188,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-additional-cni-plugins-""}",0,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-admission-controller-""}",0.0008036,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""network-metrics-daemon-""}",0.0006759,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-network-operator"",pod=""network-operator-""}",0.0066656,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-oauth-apiserver"",pod=""apiserver-""}",0.0318073,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""catalog-operator-""}",0.0109279,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""olm-operator-""}",0.2377892,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""packageserver-""}",0.003909,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""package-server-manager-""}",0.0003571,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-master-""}",0.0081475,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0202522,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.0038126,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.0005659,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0036413,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.004579,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0011269,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0005374,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.000034,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.0047367,
4.11,4.11.6,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0008967,
4.11,4.11.6,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,
4.11,4.11.6,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0012929,
4.11,4.11.6,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0023154,
4.11,4.11.6,worker-1,8h,3,"{groupname=""agetty""}",0.0008813,
4.11,4.11.6,worker-1,8h,3,"{groupname=""auditd""}",0,2.0412379
4.11,4.11.6,worker-1,8h,3,"{groupname=""crio""}",0.0168479,
