Version,OCP Version,Cluster,Duration,Iteration,Component,CPU,Steady Workloads - Avg,Kernel,Sideloaded
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0185762,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.0017687,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.0006292,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-route-controller-manager"",pod=""route-controller-manager-""}",0.001321,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0031949,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.0038311,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0009957,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0006297,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.0000294,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.004132,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0010175,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0022214,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,1,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.002547,,,
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""agetty""}",0.003885,1.2578876,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""auditd""}",0.0000007,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""crio""}",0.0160747,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""dbus-daemon""}",0.0001208,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""dnsmasq""}",0.0000799,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""irqbalance""}",0.0018095,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""kubelet""}",0.2117711,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""NetworkManager""}",0.0009756,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""ovsdb-server""}",0.0019956,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""ovs-vswitchd""}",0.0288302,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""polkitd""}",0.0000049,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""rdma-ndd""}",0.0000014,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""rpcbind""}",0.0000007,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""rpc.statd""}",0,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""sshd""}",0,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""sssd""}",0.0001229,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""stalld""}",0.0152088,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""systemd""}",0.0002173,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""systemd-journald""}",0.0002819,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""systemd-logind""}",0.0000042,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""systemd-udevd""}",0.0001694,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{groupname=""unbound-anchor""}",0,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""amq-router"",pod=""amq-router-""}",0.0004626,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""amq-router"",pod=""interconnect-operator-""}",0.0027195,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0084042,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0229198,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.0346224,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.0038446,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-bare-metal-events"",pod=""hw-event-proxy-operator-controller-manager-""}",0.0023071,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cloud-controller-manager-operator"",pod=""cluster-cloud-controller-manager-operator-""}",0.000746,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cloud-credential-operator"",pod=""cloud-credential-operator-""}",0.0015859,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-machine-approver"",pod=""machine-approver-""}",0.0009646,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""cluster-node-tuning-operator-""}",0.0011341,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-node-tuning-operator"",pod=""tuned-""}",0.0009477,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-samples-operator"",pod=""cluster-samples-operator-""}",0.0018232,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""cluster-storage-operator-bff9cf-""}",0.0025841,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-""}",0.0001303,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-controller-operator-""}",0.0021705,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-storage-operator"",pod=""csi-snapshot-webhook-""}",0.0003394,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-cluster-version"",pod=""cluster-version-operator-""}",0.0111522,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-config-operator"",pod=""openshift-config-operator-""}",0.0049513,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-console-operator"",pod=""console-operator-""}",0.00517,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-controller-manager-operator"",pod=""openshift-controller-manager-operator-""}",0.0048373,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-controller-manager"",pod=""controller-manager-""}",0.0039373,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-dns-operator"",pod=""dns-operator-""}",0.000654,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-dns"",pod=""dns-default-""}",0.0048986,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-dns"",pod=""node-resolver-""}",0.0008912,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-etcd-operator"",pod=""etcd-operator-""}",0.0122538,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-etcd"",pod=""etcd-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.1044673,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-image-registry"",pod=""cluster-image-registry-operator-""}",0.0015911,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-image-registry"",pod=""node-ca-""}",0.0002836,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ingress-canary"",pod=""ingress-canary-""}",0.0000863,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ingress-operator"",pod=""ingress-operator-""}",0.0016615,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ingress"",pod=""router-default-""}",0.0017771,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-insights"",pod=""insights-operator-""}",0.0013352,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-apiserver-operator"",pod=""kube-apiserver-operator-""}",0.0204195,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-apiserver"",pod=""kube-apiserver-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.2539782,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-controller-manager-operator"",pod=""kube-controller-manager-operator-""}",0.0103306,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-controller-manager"",pod=""kube-controller-manager-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0234979,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-scheduler-operator"",pod=""openshift-kube-scheduler-operator-""}",0.0051028,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-scheduler"",pod=""openshift-kube-scheduler-worker-1.cluster1.savanna.lab.eng.rdu2.redhat.com""}",0.0037073,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-storage-version-migrator-operator"",pod=""kube-storage-version-migrator-operator-""}",0.0026907,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-kube-storage-version-migrator"",pod=""migrator-""}",0.000156,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-local-storage"",pod=""local-storage-operator-""}",0.0004324,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-logging"",pod=""cluster-logging-operator-""}",0.0086444,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-logging"",pod=""collector-""}",0.095104,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""cluster-autoscaler-operator-""}",0.0012591,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""cluster-baremetal-operator-""}",0.0006101,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""control-plane-machine-set-operator-""}",0.0006289,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-api"",pod=""machine-api-operator-""}",0.0005883,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-controller-""}",0.0019599,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-daemon-""}",0.0005535,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-operator-""}",0.0034414,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-machine-config-operator"",pod=""machine-config-server-""}",0.0000674,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-marketplace"",pod=""amq-operator-""}",0.0108229,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-marketplace"",pod=""certified-operators-custom-""}",0.0108329,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-marketplace"",pod=""marketplace-operator-""}",0.0011978,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-marketplace"",pod=""redhat-operators-custom-""}",0.0111157,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""cluster-monitoring-operator-""}",0.0034685,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""kube-state-metrics-""}",0.0014391,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""node-exporter-""}",0.0047721,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""openshift-state-metrics-""}",0.0002818,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0032003,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0034647,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0044006,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0046335,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-adapter-""}",0.0046576,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-k8s-0""}",0.1084353,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-""}",0.0012051,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""prometheus-operator-admission-webhook-""}",0.0039679,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""telemeter-client-""}",0.0004538,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-monitoring"",pod=""thanos-querier-""}",0.0029981,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-""}",0.0155186,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-additional-cni-plugins-""}",0,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""multus-admission-controller-""}",0.0008002,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-multus"",pod=""network-metrics-daemon-""}",0.0006286,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-network-operator"",pod=""network-operator-""}",0.0058593,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-oauth-apiserver"",pod=""apiserver-""}",0.0261979,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""catalog-operator-""}",0.0029491,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""olm-operator-""}",0.0102065,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""packageserver-""}",0.0036717,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-operator-lifecycle-manager"",pod=""package-server-manager-""}",0.000382,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-master-""}",0.0079762,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ovn-kubernetes"",pod=""ovnkube-node-""}",0.0181495,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ptp"",pod=""linuxptp-daemon-""}",0.0017779,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-ptp"",pod=""ptp-operator-""}",0.0006358,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-route-controller-manager"",pod=""route-controller-manager-""}",0.0013269,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-service-ca-operator"",pod=""service-ca-operator-""}",0.0032156,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-service-ca"",pod=""service-ca-""}",0.0038578,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""network-resources-injector-""}",0.0010002,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""operator-webhook-""}",0.0006262,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-device-plugin-""}",0.0000289,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-config-daemon-""}",0.0041539,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""openshift-sriov-network-operator"",pod=""sriov-network-operator-""}",0.0010237,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""accelerator-discovery-""}",0,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0020053,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753,worker-1,8h,2,"{namespace=""vran-acceleration-operators"",pod=""sriov-fec-controller-manager-""}",0.0021673,,,No
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""agetty""}",0.0042689,2.7591793,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""auditd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""crio""}",0.0165759,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""dbus-daemon""}",0.0000986,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""dnsmasq""}",0.000075,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""irqbalance""}",0.0007862,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""kubelet""}",0.1578122,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""(-mask.sh)""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""NetworkManager""}",0.0010452,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""ovsdb-server""}",0.001532,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""ovs-vswitchd""}",0.0308287,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""polkitd""}",0.0000021,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""rdma-ndd""}",0.0000014,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""rpcbind""}",0.0000014,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""rpc.statd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""sshd""}",0,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""sssd""}",0.0001417,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""stalld""}",0.0164752,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""systemd""}",0.0001319,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""systemd-journald""}",0.0002764,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""systemd-logind""}",0.0000049,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{groupname=""systemd-udevd""}",0.0001111,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""amq-router"",pod=""amq-router-""}",0.0004978,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""amq-router"",pod=""interconnect-operator-""}",0.0026485,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""open-cluster-management-agent-addon"",pod=""config-policy-controller-""}",0.0049693,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""open-cluster-management-agent-addon"",pod=""governance-policy-framework-""}",0.0060908,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""open-cluster-management-agent-addon"",pod=""klusterlet-addon-workmgr-""}",0.0018521,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-""}",0.0041347,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-registration-agent-""}",0.0041093,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""open-cluster-management-agent"",pod=""klusterlet-work-agent-""}",0.0049118,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""openshift-apiserver-operator"",pod=""openshift-apiserver-operator-""}",0.0085048,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""openshift-apiserver"",pod=""apiserver-""}",0.0228521,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""openshift-authentication-operator"",pod=""authentication-operator-""}",0.0337687,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""openshift-authentication"",pod=""oauth-openshift-""}",0.0040219,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
4.12,4.12.0-0.nightly-2022-10-24-103753-telco,worker-0,8h,1,"{namespace=""openshift-bare-metal-events"",pod=""hw-event-proxy-operator-controller-manager-""}",0.0023371,,4.18.0-372.32.1.rt7.189.el8_6.telco.x86_64,Yes
